country,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,daily_vaccinations,people_unvaccinated
Botswana,2023-04-09,3171667.0,1949782.0,1659686.0,506383.0,,521285.2027397260
Botswana,2023-04-10,,,,,,
Botswana,2023-04-11,,,,,,
Botswana,2023-04-12,,,,,,
Botswana,2023-04-13,,,,,,
Botswana,2023-04-14,,,,,,
Botswana,2023-04-15,,,,,,
Botswana,2023-04-16,,,,,,
Botswana,2023-04-17,,,,,,
Botswana,2023-04-18,,,,,,
Botswana,2023-04-19,,,,,,
Botswana,2023-04-20,,,,,,
Botswana,2023-04-21,,,,,,
Botswana,2023-04-22,,,,,,
Botswana,2023-04-23,,,,,,
Botswana,2023-04-24,,,,,,
Botswana,2023-04-25,,,,,,
Botswana,2023-04-26,,,,,,
Botswana,2023-04-27,,,,,,
Botswana,2023-04-28,,,,,,
Botswana,2023-04-29,,,,,,
Botswana,2023-04-30,3171667.0,1950403.0,1662136.0,507189.0,,522985.5369863010
Botswana,2023-05-01,,,,,,
Botswana,2023-05-02,,,,,,
Botswana,2023-05-03,,,,,,
Botswana,2023-05-04,,,,,,
Botswana,2023-05-05,,,,,,
Botswana,2023-05-06,,,,,,
Botswana,2023-05-07,3171667.0,1951054.0,1663490.0,507654.0,,523108.31506849300
Botswana,2023-05-08,,,,,,
Botswana,2023-05-09,,,,,,
Botswana,2023-05-10,,,,,,
Botswana,2023-05-11,,,,,,
Botswana,2023-05-12,,,,,,
Botswana,2023-05-13,,,,,,
Botswana,2023-05-14,,,,,,
Botswana,2023-05-15,,,,,,
Botswana,2023-05-16,,,,,,
Botswana,2023-05-17,,,,,,
Botswana,2023-05-18,,,,,,
Botswana,2023-05-19,,,,,,
Botswana,2023-05-20,,,,,,
Botswana,2023-05-21,,,,,,
Botswana,2023-05-22,,,,,,
Botswana,2023-05-23,,,,,,
Botswana,2023-05-24,,,,,,
Botswana,2023-05-25,,,,,,
Botswana,2023-05-26,,,,,,
Botswana,2023-05-27,,,,,,
Botswana,2023-05-28,,,,,,
Botswana,2023-05-29,,,,,,
Botswana,2023-05-30,,,,,,
Botswana,2023-05-31,,,,,,
Botswana,2023-06-01,,,,,,
Botswana,2023-06-02,,,,,,
Botswana,2023-06-03,,,,,,
Botswana,2023-06-04,,,,,,
Botswana,2023-06-05,,,,,,
Botswana,2023-06-06,,,,,,
Botswana,2023-06-07,,,,,,
Botswana,2023-06-08,,,,,,
Botswana,2023-06-09,,,,,,
Botswana,2023-06-10,,,,,,
Botswana,2023-06-11,,,,,,
Botswana,2023-06-12,,,,,,
Botswana,2023-06-13,,,,,,
Botswana,2023-06-14,,,,,,
Botswana,2023-06-15,,,,,,
Botswana,2023-06-16,,,,,,
Botswana,2023-06-17,,,,,,
Botswana,2023-06-18,,,,,,
Botswana,2023-06-19,,,,,,
Botswana,2023-06-20,,,,,,
Botswana,2023-06-21,,,,,,
Botswana,2023-06-22,,,,,,
Botswana,2023-06-23,,,,,,
Botswana,2023-06-24,,,,,,
Botswana,2023-06-25,,,,,,
Botswana,2023-06-26,,,,,,
Botswana,2023-06-27,,,,,,
Botswana,2023-06-28,,,,,,
Botswana,2023-06-29,,,,,,
Botswana,2023-06-30,,,,,,
Botswana,2023-07-01,,,,,,
Botswana,2023-07-02,,,,,,
Botswana,2023-07-03,,,,,,
Botswana,2023-07-04,,,,,,
Botswana,2023-07-05,,,,,,
Botswana,2023-07-06,,,,,,
Botswana,2023-07-07,,,,,,
Botswana,2023-07-08,,,,,,
Botswana,2023-07-09,,,,,,
Botswana,2023-07-10,,,,,,
Botswana,2023-07-11,,,,,,
Botswana,2023-07-12,,,,,,
Botswana,2023-07-13,,,,,,
Botswana,2023-07-14,,,,,,
Botswana,2023-07-15,,,,,,
Botswana,2023-07-16,,,,,,
Botswana,2023-07-17,,,,,,
Botswana,2023-07-18,,,,,,
Botswana,2023-07-19,,,,,,
Botswana,2023-07-20,,,,,,
Botswana,2023-07-21,,,,,,
Botswana,2023-07-22,,,,,,
Botswana,2023-07-23,,,,,,
Botswana,2023-07-24,,,,,,
Botswana,2023-07-25,,,,,,
Botswana,2023-07-26,,,,,,
Botswana,2023-07-27,,,,,,
Botswana,2023-07-28,,,,,,
Botswana,2023-07-29,,,,,,
Botswana,2023-07-30,,,,,,
Botswana,2023-07-31,,,,,,
Botswana,2023-08-01,,,,,,
Botswana,2023-08-02,,,,,,
Botswana,2023-08-03,,,,,,
Botswana,2023-08-04,,,,,,
Botswana,2023-08-05,,,,,,
Botswana,2023-08-06,,,,,,
Botswana,2023-08-07,,,,,,
Botswana,2023-08-08,,,,,,
Botswana,2023-08-09,,,,,,
Botswana,2023-08-10,,,,,,
Botswana,2023-08-11,,,,,,
Botswana,2023-08-12,,,,,,
Botswana,2023-08-13,,,,,,
Botswana,2023-08-14,,,,,,
Botswana,2023-08-15,,,,,,
Botswana,2023-08-16,,,,,,
Botswana,2023-08-17,,,,,,
Botswana,2023-08-18,,,,,,
Botswana,2023-08-19,,,,,,
Botswana,2023-08-20,,,,,,
Botswana,2023-08-21,,,,,,
Botswana,2023-08-22,,,,,,
Botswana,2023-08-23,,,,,,
Botswana,2023-08-24,,,,,,
Botswana,2023-08-25,,,,,,
Botswana,2023-08-26,,,,,,
Botswana,2023-08-27,,,,,,
Botswana,2023-08-28,,,,,,
Botswana,2023-08-29,,,,,,
Botswana,2023-08-30,,,,,,
Botswana,2023-08-31,,,,,,
Botswana,2023-09-01,,,,,,
Botswana,2023-09-02,,,,,,
Botswana,2023-09-03,,,,,,
Botswana,2023-09-04,,,,,,
Botswana,2023-09-05,,,,,,
Botswana,2023-09-06,,,,,,
Botswana,2023-09-07,,,,,,
Botswana,2023-09-08,,,,,,
Botswana,2023-09-09,,,,,,
Botswana,2023-09-10,,,,,,
Botswana,2023-09-11,,,,,,
Botswana,2023-09-12,,,,,,
Botswana,2023-09-13,,,,,,
Botswana,2023-09-14,,,,,,
Botswana,2023-09-15,,,,,,
Botswana,2023-09-16,,,,,,
Botswana,2023-09-17,,,,,,
Botswana,2023-09-18,,,,,,
Botswana,2023-09-19,,,,,,
Botswana,2023-09-20,,,,,,
Botswana,2023-09-21,,,,,,
Botswana,2023-09-22,,,,,,
Botswana,2023-09-23,,,,,,
Botswana,2023-09-24,,,,,,
Botswana,2023-09-25,,,,,,
Botswana,2023-09-26,,,,,,
Botswana,2023-09-27,,,,,,
Botswana,2023-09-28,,,,,,
Botswana,2023-09-29,,,,,,
Botswana,2023-09-30,,,,,,
Botswana,2023-10-01,,,,,,
Botswana,2023-10-02,,,,,,
Botswana,2023-10-03,,,,,,
Botswana,2023-10-04,,,,,,
Botswana,2023-10-05,,,,,,
Botswana,2023-10-06,,,,,,
Botswana,2023-10-07,,,,,,
Botswana,2023-10-08,,,,,,
Botswana,2023-10-09,,,,,,
Botswana,2023-10-10,,,,,,
Botswana,2023-10-11,,,,,,
Botswana,2023-10-12,,,,,,
Botswana,2023-10-13,,,,,,
Botswana,2023-10-14,,,,,,
Botswana,2023-10-15,,,,,,
Botswana,2023-10-16,,,,,,
Botswana,2023-10-17,,,,,,
Botswana,2023-10-18,,,,,,
Botswana,2023-10-19,,,,,,
Botswana,2023-10-20,,,,,,
Botswana,2023-10-21,,,,,,
Botswana,2023-10-22,,,,,,
Botswana,2023-10-23,,,,,,
Botswana,2023-10-24,,,,,,
Botswana,2023-10-25,,,,,,
Botswana,2023-10-26,,,,,,
Botswana,2023-10-27,,,,,,
Botswana,2023-10-28,,,,,,
Botswana,2023-10-29,,,,,,
Botswana,2023-10-30,,,,,,
Botswana,2023-10-31,,,,,,
Botswana,2023-11-01,,,,,,
Botswana,2023-11-02,,,,,,
Botswana,2023-11-03,,,,,,
Botswana,2023-11-04,,,,,,
Botswana,2023-11-05,,,,,,
Botswana,2023-11-06,,,,,,
Botswana,2023-11-07,,,,,,
Botswana,2023-11-08,,,,,,
Botswana,2023-11-09,,,,,,
Botswana,2023-11-10,,,,,,
Botswana,2023-11-11,,,,,,
Botswana,2023-11-12,,,,,,
Botswana,2023-11-13,,,,,,
Botswana,2023-11-14,,,,,,
Botswana,2023-11-15,,,,,,
Botswana,2023-11-16,,,,,,
Botswana,2023-11-17,,,,,,
Botswana,2023-11-18,,,,,,
Botswana,2023-11-19,,,,,,
Botswana,2023-11-20,,,,,,
Botswana,2023-11-21,,,,,,
Botswana,2023-11-22,,,,,,
Botswana,2023-11-23,,,,,,
Botswana,2023-11-24,,,,,,
Botswana,2023-11-25,,,,,,
Botswana,2023-11-26,,,,,,
Botswana,2023-11-27,,,,,,
Botswana,2023-11-28,,,,,,
Botswana,2023-11-29,,,,,,
Botswana,2023-11-30,,,,,,
Botswana,2023-12-01,,,,,,
Botswana,2023-12-02,,,,,,
Botswana,2023-12-03,,,,,,
Botswana,2023-12-04,,,,,,
Botswana,2023-12-05,,,,,,
Botswana,2023-12-06,,,,,,
Botswana,2023-12-07,,,,,,
Botswana,2023-12-08,,,,,,
Botswana,2023-12-09,,,,,,
Botswana,2023-12-10,,,,,,
Botswana,2023-12-11,,,,,,
Botswana,2023-12-12,,,,,,
Botswana,2023-12-13,,,,,,
Botswana,2023-12-14,,,,,,
Botswana,2023-12-15,,,,,,
Botswana,2023-12-16,,,,,,
Botswana,2023-12-17,,,,,,
Botswana,2023-12-18,,,,,,
Botswana,2023-12-19,,,,,,
Botswana,2023-12-20,,,,,,
Botswana,2023-12-21,,,,,,
Botswana,2023-12-22,,,,,,
Botswana,2023-12-23,,,,,,
Botswana,2023-12-24,,,,,,
Botswana,2023-12-25,,,,,,
Botswana,2023-12-26,,,,,,
Botswana,2023-12-27,,,,,,
Botswana,2023-12-28,,,,,,
Botswana,2023-12-29,,,,,,
Botswana,2023-12-30,,,,,,
Botswana,2023-12-31,3171667.0,1951054.0,1663490.0,510809.0,,549639.5
Brazil,2021-01-17,112.0,112.0,0.0,0.0,,209148100.67123300
Brazil,2021-01-18,1109.0,1109.0,0.0,0.0,997.0,209149540.50958900
Brazil,2021-01-19,13527.0,13527.0,0.0,0.0,12418.0,209139559.3479450
Brazil,2021-01-20,105824.0,105824.0,0.0,0.0,92297.0,209049699.18630100
Brazil,2021-01-21,193699.0,193699.0,0.0,0.0,87875.0,208964261.02465800
Brazil,2021-01-22,462269.0,462269.0,0.0,0.0,268570.0,208698127.86301400
Brazil,2021-01-23,573268.0,573268.0,0.0,0.0,110999.0,208589565.70137000
Brazil,2021-01-24,613954.0,613954.0,0.0,0.0,40686.0,208551316.53972600
Brazil,2021-01-25,801759.0,801759.0,0.0,0.0,187805.0,208365948.3780820
Brazil,2021-01-26,1045746.0,1045746.0,0.0,0.0,243987.0,208124398.21643800
Brazil,2021-01-27,1327546.0,1327546.0,0.0,0.0,281800.0,207845035.05479500
Brazil,2021-01-28,1563098.0,1563098.0,0.0,0.0,235552.0,207611919.8931510
Brazil,2021-01-29,1923813.0,1923813.0,0.0,0.0,360715.0,207253641.73150700
Brazil,2021-01-30,2046523.0,2046523.0,0.0,0.0,122710.0,207133368.56986300
Brazil,2021-01-31,2084119.0,2084119.0,0.0,0.0,37596.0,207098209.4082190
Brazil,2021-02-01,2292551.0,2292551.0,0.0,0.0,208432.0,206892214.24657500
Brazil,2021-02-02,2521704.0,2521704.0,0.0,0.0,229153.0,206665498.0849320
Brazil,2021-02-03,2802134.0,2802134.0,0.0,0.0,280430.0,206387504.92328800
Brazil,2021-02-04,3074906.0,3074906.0,0.0,0.0,272772.0,206117169.76164400
Brazil,2021-02-05,3401383.0,3399421.0,1962.0,0.0,326477.0,205795091.6
Brazil,2021-02-06,3553681.0,3534004.0,19677.0,0.0,152298.0,205662945.43835600
Brazil,2021-02-07,3605538.0,3579850.0,25688.0,0.0,51857.0,205619536.27671200
Brazil,2021-02-08,3820207.0,3786591.0,33616.0,0.0,214669.0,205415232.1150690
Brazil,2021-02-09,4120332.0,4069677.0,50655.0,0.0,300125.0,205134582.95342500
Brazil,2021-02-10,4406835.0,4326075.0,80760.0,0.0,286503.0,204880621.79178100
Brazil,2021-02-11,4696136.0,4586270.0,109866.0,0.0,289301.0,204622863.630137
Brazil,2021-02-12,5125206.0,4946738.0,178468.0,0.0,429070.0,204264832.46849300
Brazil,2021-02-13,5236943.0,5042713.0,194230.0,0.0,111737.0,204171294.3068490
Brazil,2021-02-14,5293979.0,5076110.0,217869.0,0.0,57036.0,204140334.14520500
Brazil,2021-02-15,5609937.0,5324317.0,285620.0,0.0,315958.0,203894563.98356200
Brazil,2021-02-16,5883539.0,5326007.0,557532.0,0.0,273602.0,203895310.8219180
Brazil,2021-02-17,6206680.0,5482925.0,723755.0,0.0,323141.0,203740829.66027400
Brazil,2021-02-18,6535156.0,5640483.0,894673.0,0.0,328476.0,203585708.49863000
Brazil,2021-02-19,6813168.0,5756361.0,1056807.0,0.0,278012.0,203472267.3369860
Brazil,2021-02-20,6950802.0,5817908.0,1132894.0,0.0,137634.0,203413157.17534200
Brazil,2021-02-21,7028356.0,5857080.0,1171276.0,0.0,77554.0,203376422.01369900
Brazil,2021-02-22,7297061.0,6002873.0,1294188.0,0.0,268705.0,203233065.8520550
Brazil,2021-02-23,7551676.0,6116082.0,1435594.0,0.0,254615.0,203122293.69041100
Brazil,2021-02-24,7799000.0,6202055.0,1596945.0,0.0,247324.0,203038757.5287670
Brazil,2021-02-25,8101787.0,6346769.0,1755018.0,0.0,302787.0,202896480.36712300
Brazil,2021-02-26,8322042.0,6437836.0,1884206.0,0.0,220255.0,202807850.20547900
Brazil,2021-02-27,8433568.0,6518628.0,1914940.0,0.0,111526.0,202729495.0438360
Brazil,2021-02-28,8465403.0,6542206.0,1923197.0,0.0,31835.0,202708353.88219200
Brazil,2021-03-01,8841027.0,6806293.0,2034734.0,0.0,375624.0,202446703.72054800
Brazil,2021-03-02,9277322.0,7114219.0,2163103.0,0.0,436295.0,202141214.5589040
Brazil,2021-03-03,9739676.0,7417852.0,2321824.0,0.0,462354.0,201840018.39726000
Brazil,2021-03-04,10169160.0,7701146.0,2468014.0,0.0,429484.0,201559161.23561600
Brazil,2021-03-05,10576542.0,7958939.0,2617603.0,0.0,407382.0,201303805.0739730
Brazil,2021-03-06,10830688.0,8142004.0,2688684.0,0.0,254146.0,201123176.91232900
Brazil,2021-03-07,10948409.0,8227671.0,2720738.0,0.0,117721.0,201039946.75068500
Brazil,2021-03-08,11357494.0,8504966.0,2852528.0,0.0,409085.0,200765088.58904100
Brazil,2021-03-09,11756131.0,8764547.0,2991584.0,0.0,398637.0,200507944.42739700
Brazil,2021-03-10,12181103.0,9013293.0,3167810.0,0.0,424972.0,200261635.26575300
Brazil,2021-03-11,12613179.0,9298511.0,3314668.0,0.0,432076.0,199978854.1041100
Brazil,2021-03-12,13017720.0,9547655.0,3470065.0,0.0,404541.0,199732146.94246600
Brazil,2021-03-13,13223729.0,9669967.0,3553762.0,0.0,206009.0,199612271.78082200
Brazil,2021-03-14,13286664.0,9718209.0,3568455.0,0.0,62935.0,199566466.6191780
Brazil,2021-03-15,13763573.0,10087787.0,3675786.0,0.0,476909.0,199199325.45753400
Brazil,2021-03-16,14198794.0,10402388.0,3796406.0,0.0,435221.0,198887161.29589000
Brazil,2021-03-17,14648691.0,10725474.0,3923217.0,0.0,449897.0,198566512.1342470
Brazil,2021-03-18,15087602.0,11055747.0,4031855.0,0.0,438911.0,198238675.97260300
Brazil,2021-03-19,15623349.0,11509501.0,4113848.0,0.0,535747.0,197787358.8109590
Brazil,2021-03-20,15883688.0,11739832.0,4143856.0,0.0,260339.0,197559464.64931500
Brazil,2021-03-21,15980363.0,11818482.0,4161881.0,0.0,96675.0,197483251.48767100
Brazil,2021-03-22,16567102.0,12314847.0,4252255.0,0.0,586739.0,196989323.3260270
Brazil,2021-03-23,17157631.0,12817812.0,4339819.0,0.0,590529.0,196488795.16438400
Brazil,2021-03-24,17886781.0,13436373.0,4450408.0,0.0,729150.0,195872671.00274000
Brazil,2021-03-25,18655345.0,14102934.0,4552411.0,0.0,768564.0,195208546.8410960
Brazil,2021-03-26,19577786.0,14928869.0,4648917.0,0.0,922441.0,194385048.67945200
Brazil,2021-03-27,19962072.0,15282128.0,4679944.0,0.0,384286.0,194034226.51780800
Brazil,2021-03-28,20216938.0,15513974.0,4702964.0,0.0,254866.0,193804817.3561640
Brazil,2021-03-29,21160763.0,16335279.0,4825484.0,0.0,943825.0,192985949.19452100
Brazil,2021-03-30,21950245.0,16995184.0,4955061.0,0.0,789482.0,192328481.0328770
Brazil,2021-03-31,22839287.0,17745732.0,5093555.0,0.0,889042.0,191580369.87123300
Brazil,2021-04-01,23880805.0,18639028.0,5241777.0,0.0,1041518.0,190689510.70958900
Brazil,2021-04-02,24181208.0,18900837.0,5280371.0,0.0,300403.0,190430138.5479450
Brazil,2021-04-03,24575470.0,19222342.0,5353128.0,0.0,394262.0,190111070.38630100
Brazil,2021-04-04,24910668.0,19510333.0,5400335.0,0.0,335198.0,189825516.22465800
Brazil,2021-04-05,25658532.0,20056296.0,5602236.0,0.0,747864.0,189281990.0630140
Brazil,2021-04-06,26736003.0,20850120.0,5885883.0,0.0,1077471.0,188490602.90137000
Brazil,2021-04-07,27644079.0,21538484.0,6105595.0,0.0,908076.0,187804675.73972600
Brazil,2021-04-08,28653848.0,22246612.0,6407236.0,0.0,1009769.0,187098984.5780820
Brazil,2021-04-09,29544578.0,22693305.0,6851273.0,0.0,890730.0,186654728.41643800
Brazil,2021-04-10,30084664.0,23097172.0,6987492.0,0.0,540086.0,186253298.2547950
Brazil,2021-04-11,30356896.0,23300896.0,7056000.0,0.0,272232.0,186052011.09315100
Brazil,2021-04-12,31316420.0,23910515.0,7405905.0,0.0,959524.0,185444828.93150700
Brazil,2021-04-13,32217205.0,24473138.0,7744067.0,0.0,900785.0,184884642.769863
Brazil,2021-04-14,33148388.0,24996380.0,8152008.0,0.0,931183.0,184363837.60821900
Brazil,2021-04-15,34050325.0,25478194.0,8572131.0,0.0,901937.0,183884460.44657500
Brazil,2021-04-16,34993448.0,25810304.0,9183144.0,0.0,943123.0,183554787.2849320
Brazil,2021-04-17,35603882.0,26085155.0,9518727.0,0.0,610434.0,183282373.12328800
Brazil,2021-04-18,35817144.0,26210282.0,9606862.0,0.0,213262.0,183159682.96164400
Brazil,2021-04-19,36910479.0,26707227.0,10203252.0,0.0,1093335.0,182665174.8
Brazil,2021-04-20,37909705.0,27184073.0,10725632.0,0.0,999226.0,182190765.63835600
Brazil,2021-04-21,38467754.0,27518053.0,10949701.0,0.0,558049.0,181859222.47671200
Brazil,2021-04-22,39291064.0,27887014.0,11404050.0,0.0,823310.0,181492698.31506800
Brazil,2021-04-23,41073104.0,28783905.0,12289199.0,0.0,1782040.0,180598244.15342500
Brazil,2021-04-24,41494939.0,28981002.0,12513937.0,0.0,421835.0,180403583.99178100
Brazil,2021-04-25,41626753.0,29041497.0,12585256.0,0.0,131814.0,180345525.83013700
Brazil,2021-04-26,42787199.0,29601947.0,13185252.0,0.0,1160446.0,179787512.66849300
Brazil,2021-04-27,44287510.0,30275923.0,14011587.0,0.0,1500311.0,179115973.50684900
Brazil,2021-04-28,45379804.0,30748674.0,14631130.0,0.0,1092294.0,178645659.3452060
Brazil,2021-04-29,46426188.0,31243694.0,15182494.0,0.0,1046384.0,178153076.18356200
Brazil,2021-04-30,47399150.0,31696792.0,15702358.0,0.0,972962.0,177702415.02191800
Brazil,2021-05-01,47663526.0,31830880.0,15832646.0,0.0,264376.0,177570763.860274
Brazil,2021-05-02,47755613.0,31884404.0,15871209.0,0.0,92087.0,177519676.69863000
Brazil,2021-05-03,48643324.0,32345310.0,16298014.0,0.0,887711.0,177061207.5369860
Brazil,2021-05-04,49626137.0,32896171.0,16729966.0,0.0,982813.0,176512783.37534200
Brazil,2021-05-05,50576224.0,33490395.0,17085829.0,0.0,950087.0,175920996.21369900
Brazil,2021-05-06,51624587.0,34271192.0,17353395.0,0.0,1048363.0,175142636.0520550
Brazil,2021-05-07,52647815.0,35008550.0,17639265.0,0.0,1023228.0,174407714.89041100
Brazil,2021-05-08,52972460.0,35253389.0,17719071.0,0.0,324645.0,174165312.72876700
Brazil,2021-05-09,53064124.0,35318058.0,17746066.0,0.0,91664.0,174103080.5671230
Brazil,2021-05-10,54008862.0,35926219.0,18082643.0,0.0,944738.0,173497356.40547900
Brazil,2021-05-11,54912939.0,36523507.0,18389432.0,0.0,904077.0,172902505.24383600
Brazil,2021-05-12,55907165.0,37233983.0,18673182.0,0.0,994226.0,172194466.0821920
Brazil,2021-05-13,56583962.0,37768491.0,18815471.0,0.0,676797.0,171662394.92054800
Brazil,2021-05-14,57313642.0,38320507.0,18993135.0,0.0,729680.0,171112815.7589040
Brazil,2021-05-15,57668646.0,38570631.0,19098015.0,0.0,355004.0,170865128.59726000
Brazil,2021-05-16,57935280.0,38752714.0,19182566.0,0.0,266634.0,170685482.43561600
Brazil,2021-05-17,58714631.0,39284275.0,19430356.0,0.0,779351.0,170156358.2739730
Brazil,2021-05-18,59603625.0,39891922.0,19711703.0,0.0,888994.0,169551148.11232900
Brazil,2021-05-19,60363334.0,40435632.0,19927702.0,0.0,759709.0,169009874.95068500
Brazil,2021-05-20,61297420.0,41089722.0,20207698.0,0.0,934086.0,168358221.7890410
Brazil,2021-05-21,62122684.0,41659039.0,20463645.0,0.0,825264.0,167791341.62739700
Brazil,2021-05-22,62459684.0,41882011.0,20577673.0,0.0,337000.0,167570806.46575300
Brazil,2021-05-23,63278821.0,42474538.0,20804283.0,0.0,819137.0,166980716.3041100
Brazil,2021-05-24,64098809.0,43008064.0,21090745.0,0.0,819988.0,166449627.14246600
Brazil,2021-05-25,64918585.0,43525933.0,21392652.0,0.0,819776.0,165934194.9808220
Brazil,2021-05-26,65668438.0,44045168.0,21623270.0,0.0,749853.0,165417396.81917800
Brazil,2021-05-27,66363506.0,44530761.0,21832745.0,0.0,695068.0,164934240.65753400
Brazil,2021-05-28,67359292.0,45284397.0,22074895.0,0.0,995786.0,164183041.4958900
Brazil,2021-05-29,67761958.0,45604680.0,22157278.0,0.0,402666.0,163865195.33424700
Brazil,2021-05-30,67874735.0,45684962.0,22189773.0,0.0,112777.0,163787350.17260300
Brazil,2021-05-31,68665647.0,46328168.0,22337479.0,0.0,790912.0,163146581.0109590
Brazil,2021-06-01,69477898.0,46932629.0,22545269.0,0.0,812251.0,162544556.84931500
Brazil,2021-06-02,70685368.0,47852026.0,22833342.0,0.0,1207470.0,161627596.68767100
Brazil,2021-06-03,71245492.0,48321463.0,22924029.0,0.0,560124.0,161160596.5260270
Brazil,2021-06-04,71961789.0,48963900.0,22997889.0,0.0,716297.0,160520596.36438400
Brazil,2021-06-05,72586950.0,49491413.0,23095537.0,0.0,625161.0,159995520.20274000
Brazil,2021-06-06,72811509.0,49685501.0,23126008.0,0.0,224559.0,159803869.04109600
Brazil,2021-06-07,73614079.0,50381104.0,23232975.0,0.0,802570.0,159110702.87945200
Brazil,2021-06-08,74920113.0,51502554.0,23417559.0,0.0,1306034.0,157991689.71780800
Brazil,2021-06-09,76117123.0,52567517.0,23549606.0,0.0,1197010.0,156929163.55616400
Brazil,2021-06-10,77243101.0,53577624.0,23665477.0,0.0,1125978.0,155921493.39452100
Brazil,2021-06-11,78471914.0,54685737.0,23786177.0,0.0,1228813.0,154815817.23287700
Brazil,2021-06-12,79118243.0,55292343.0,23825900.0,0.0,646329.0,154211648.0712330
Brazil,2021-06-13,79466212.0,55617274.0,23848938.0,0.0,347969.0,153889153.90958900
Brazil,2021-06-14,80577338.0,56657381.0,23919957.0,0.0,1111126.0,152851483.74794500
Brazil,2021-06-15,81940689.0,57910386.0,24030303.0,0.0,1363351.0,151600915.58630100
Brazil,2021-06-16,83181485.0,59068483.0,24113002.0,0.0,1240796.0,150445255.42465800
Brazil,2021-06-17,85441106.0,61187304.0,24253802.0,0.0,2259621.0,148328871.2630140
Brazil,2021-06-18,87160471.0,62785859.0,24374612.0,0.0,1719365.0,146732753.10137000
Brazil,2021-06-19,88108418.0,63659153.0,24449265.0,0.0,947947.0,145861895.93972600
Brazil,2021-06-20,88570223.0,64099339.0,24470884.0,0.0,461805.0,145424146.7780820
Brazil,2021-06-21,90013336.0,65421825.0,24591511.0,0.0,1443113.0,144104097.61643800
Brazil,2021-06-22,91420290.0,66688623.0,24731667.0,0.0,1406954.0,142839736.45479500
Brazil,2021-06-23,92782243.0,67890907.0,24891336.0,0.0,1361953.0,141639889.2931510
Brazil,2021-06-24,94322179.0,69113521.0,25208658.0,0.0,1539936.0,140419712.13150700
Brazil,2021-06-25,95764065.0,70369603.0,25404254.0,0.0,1441886.0,139166066.96986300
Brazil,2021-06-26,96545254.0,71090361.0,25520772.0,0.0,781189.0,138447745.80821900
Brazil,2021-06-27,96789753.0,71319026.0,25568632.0,0.0,244499.0,138221517.64657500
Brazil,2021-06-28,97929680.0,72324820.0,25866869.0,0.0,1139927.0,137218160.4849320
Brazil,2021-06-29,99828676.0,73943650.0,26348752.0,0.0,1898996.0,135601767.32328800
Brazil,2021-06-30,101167462.0,75097273.0,26642477.0,0.0,1338786.0,134450581.16164400
Brazil,2021-07-01,102561737.0,76284848.0,26949200.0,0.0,1394275.0,133265443.0
Brazil,2021-07-02,104047565.0,77586349.0,27259467.0,0.0,1485828.0,131966013.56164400
Brazil,2021-07-03,104753510.0,78210253.0,27418130.0,0.0,705945.0,131344181.12328800
Brazil,2021-07-04,105097389.0,78512727.0,27489232.0,0.0,343879.0,131043778.68493200
Brazil,2021-07-05,106696625.0,79835457.0,27854683.0,0.0,1599236.0,129723120.24657500
Brazil,2021-07-06,108247755.0,81152984.0,28317786.0,0.0,1551130.0,128407664.80821900
Brazil,2021-07-07,109976127.0,82649595.0,28929443.0,0.0,1728372.0,126913125.369863
Brazil,2021-07-08,111573265.0,83948802.0,29547039.0,0.0,1597138.0,125615989.93150700
Brazil,2021-07-09,112999344.0,85166293.0,30044191.0,0.0,1426079.0,124400570.49315100
Brazil,2021-07-10,113929447.0,85922323.0,30387607.0,0.0,930103.0,123646612.05479500
Brazil,2021-07-11,114350128.0,86272249.0,30545014.0,0.0,420681.0,123298757.61643800
Brazil,2021-07-12,115654260.0,87264587.0,31003288.0,0.0,1304132.0,122308491.1780820
Brazil,2021-07-13,117154411.0,88385719.0,31569503.0,0.0,1500151.0,121189430.73972600
Brazil,2021-07-14,118689127.0,89449394.0,32219034.0,0.0,1534716.0,120127827.30137000
Brazil,2021-07-15,120155331.0,90743692.0,32832460.0,0.0,1466204.0,118835600.86301400
Brazil,2021-07-16,121651233.0,91739486.0,33467323.0,0.0,1495902.0,117841878.42465800
Brazil,2021-07-17,122615695.0,92434146.0,33818142.0,0.0,964462.0,117149289.98630100
Brazil,2021-07-18,122859535.0,92630599.0,33891244.0,0.0,243840.0,116954908.5479450
Brazil,2021-07-19,124433796.0,93786760.0,34383717.0,0.0,1574261.0,115800819.10958900
Brazil,2021-07-20,126315897.0,95101845.0,35053766.0,0.0,1882101.0,114487805.67123300
Brazil,2021-07-21,128199383.0,96304601.0,35808080.0,0.0,1883486.0,113287121.23287700
Brazil,2021-07-22,130131385.0,97428671.0,36676823.0,0.0,1932002.0,112165122.79452100
Brazil,2021-07-23,131858906.0,98712936.0,37161762.0,0.0,1727521.0,110882929.3561640
Brazil,2021-07-24,132812191.0,99391757.0,37463852.0,0.0,953285.0,110206179.9178080
Brazil,2021-07-25,133139145.0,99610570.0,37583404.0,0.0,326954.0,109989438.47945200
Brazil,2021-07-26,134540217.0,100522817.0,38110566.0,0.0,1401072.0,109079263.04109600
Brazil,2021-07-27,136158369.0,101528055.0,38761406.0,0.0,1618152.0,108076096.60274000
Brazil,2021-07-28,137944954.0,102535345.0,39603390.0,0.0,1786585.0,107070878.16438400
